# polyfill-versiondb 1
# from=0.4.6f13
# to=0.4.7f5
# counts=R:45 -:781 ?:250
# op|kind|type|from|to|arity|origin|rule|confidence|note
?|F|ScheduleOne.UI.DealCompletionPopup|_animation||0|derived|ambiguous|high|1->1 of that shape moved at once
?|F|ScheduleOne.UI.DealCompletionPopup|routine||0|derived|ambiguous|high|1->1 of that shape moved at once
?|M|ScheduleOne.UI.Handover.HandoverScreen|ClearCustomerSlots||0|derived|ambiguous|high|1->1 of that shape moved at once
?|M|ScheduleOne.UI.Handover.HandoverScreen|CustomerItemsChanged||0|derived|ambiguous|high|3->3 of that shape moved at once
?|M|ScheduleOne.UI.Handover.HandoverScreen|DonePressed||0|derived|ambiguous|high|2->7 of that shape moved at once
?|M|ScheduleOne.UI.Handover.HandoverScreen|TestOpen||0|derived|ambiguous|high|2->7 of that shape moved at once
?|M|ScheduleOne.UI.Handover.HandoverScreen|UpdateDoneButton||0|derived|ambiguous|high|3->3 of that shape moved at once
?|M|ScheduleOne.UI.Handover.HandoverScreen|UpdateSuccessChance||0|derived|ambiguous|high|3->3 of that shape moved at once
?|P|ScheduleOne.UI.RankUpCanvas|IsRunning||0|derived|ambiguous|high|1->1 of that shape moved at once
?|P|ScheduleOne.UI.RankUpCanvas|Order||0|derived|ambiguous|high|1->1 of that shape moved at once
?|P|ScheduleOne.UI.RegionUnlockedCanvas|IsRunning||0|derived|ambiguous|high|1->1 of that shape moved at once
?|P|ScheduleOne.UI.RegionUnlockedCanvas|Order||0|derived|ambiguous|high|1->1 of that shape moved at once
?|F|ScheduleOne.UI.Shop.ShopInterfaceDetailPanel|listing||0|derived|ambiguous|high|1->1 of that shape moved at once
?|F|ScheduleOne.Vehicles.AI.VehicleAgent|RoadGraphName||0|derived|ambiguous|high|1->1 of that shape moved at once
?|P|ScheduleOne.Weather.DayNightController|EnableDebugTimeControl||0|derived|ambiguous|high|1->1 of that shape moved at once
